id	filename	md5	size	state
77f150b1-5f40-442d-91c5-6d3571513513	77f150b1-5f40-442d-91c5-6d3571513513/1fc52882-bc89-4a45-a96e-5e051420c513.rna_seq.augmented_star_gene_counts.tsv	8c118d2c7cc6f4308955bfd4a2849a1c	4234221	validated
7860a938-e43a-4c3a-83b4-6578cea95df8	7860a938-e43a-4c3a-83b4-6578cea95df8/a0ea30b4-a6e0-4f46-a0ee-5d552c8b6d68.rna_seq.augmented_star_gene_counts.tsv	a3062bde1fb3fd2538de9d4ef431eebe	4236444	validated
78b9cc4c-a99b-4814-9538-3cf9515af75b	78b9cc4c-a99b-4814-9538-3cf9515af75b/16bd1ebb-5bf9-4839-99bd-5a4d3dcad7b8.rna_seq.augmented_star_gene_counts.tsv	d7bd044cb0033509c72aeba4cc14ee84	4240298	validated
79bfddcc-1d7b-43a7-9221-8f230eca31d8	79bfddcc-1d7b-43a7-9221-8f230eca31d8/0a9e33db-2527-4cc3-8669-a7c10fed7a7f.rna_seq.augmented_star_gene_counts.tsv	c94ae93a767f6caf665d78068530cbfb	4246586	validated
79f97f73-b650-49cf-8654-53038a6c0de7	79f97f73-b650-49cf-8654-53038a6c0de7/be880db8-920f-4bd8-9f67-34e3ddd61f2c.rna_seq.augmented_star_gene_counts.tsv	c80e57b25fb12e2abc12c3c2c2e39f55	4244110	validated
7b4d770a-2b8c-4ca5-bf51-c4745c5de39a	7b4d770a-2b8c-4ca5-bf51-c4745c5de39a/ae8996bd-b0b7-4f9b-91fa-606f95d49f8c.rna_seq.augmented_star_gene_counts.tsv	c57324c953948d6cd5d9053052d3effa	4242719	validated
7b9b6f5f-bd99-421a-a22c-d3fbe110ee73	7b9b6f5f-bd99-421a-a22c-d3fbe110ee73/2b9e2225-fb4d-4bc5-8c9a-58cd993627f9.rna_seq.augmented_star_gene_counts.tsv	2356f506ebe6d286fe1fd5704bab8426	4243132	validated
7d904415-9887-4738-99ae-66dcd60084ac	7d904415-9887-4738-99ae-66dcd60084ac/063a4886-ee4d-43a9-95c1-25a0c0b2d85d.rna_seq.augmented_star_gene_counts.tsv	c285f27f0ab9a14434675d0c81ff4340	4244927	validated
7efb7266-28ee-41d3-912a-b0f67135216f	7efb7266-28ee-41d3-912a-b0f67135216f/3fd9c506-ed43-45db-bff4-6e968ac19564.rna_seq.augmented_star_gene_counts.tsv	b9f90643aa93ab077320f9be87a8e6a7	4243900	validated
7f1cbb4f-aecf-42be-91cc-fb35d03447df	7f1cbb4f-aecf-42be-91cc-fb35d03447df/ca34cd1c-026e-4641-a9dd-ac1a9b4f243b.rna_seq.augmented_star_gene_counts.tsv	1eea804618c08a6feb11d5eb0fb2a286	4242705	validated
800ca72f-4bd7-46d7-904b-bcda2fa3500c	800ca72f-4bd7-46d7-904b-bcda2fa3500c/c58a5583-7b04-4b67-9372-e161e18d7de1.rna_seq.augmented_star_gene_counts.tsv	b5dc20e532aea0ccd78a17051879c228	4256989	validated
80563e43-422f-458b-a543-6b1dad9171e5	80563e43-422f-458b-a543-6b1dad9171e5/e619e3c8-f6eb-4b0a-bf17-005ccbe269bb.rna_seq.augmented_star_gene_counts.tsv	08d692f5cf82e5f854d9db052cd15fff	4244434	validated
80c3e656-26e4-4b45-acce-fac1a0c09d28	80c3e656-26e4-4b45-acce-fac1a0c09d28/e862a544-f553-47fa-ba8b-675e0ce7c5bd.rna_seq.augmented_star_gene_counts.tsv	53b5125b02e417825e72511b0e324d40	4248935	validated
81f86e31-55db-4483-b6e0-55451ffbd1db	81f86e31-55db-4483-b6e0-55451ffbd1db/a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.augmented_star_gene_counts.tsv	62fdcfc9517e3d2d318f97386003af4f	4251415	validated
82d46633-2eea-4b43-81b6-addab4f069b4	82d46633-2eea-4b43-81b6-addab4f069b4/7fa3f262-b786-4b89-b38f-505bff13c382.rna_seq.augmented_star_gene_counts.tsv	77b800374a711f33a1970fc5481c8d52	4234184	validated
836f61df-2b3d-4e1f-abcc-37734091b746	836f61df-2b3d-4e1f-abcc-37734091b746/815b70e5-858d-416d-94aa-6749960883ce.rna_seq.augmented_star_gene_counts.tsv	e0908c4e8ffac4b7a18ab83c36578225	4241117	validated
8603da6b-3bb9-4fff-b409-c5af2afd53b3	8603da6b-3bb9-4fff-b409-c5af2afd53b3/3d31d7a9-76b8-41f4-a037-0dfe6a4ecb0c.rna_seq.augmented_star_gene_counts.tsv	7d8f562957e01aa81ea217575c415dd1	4248499	validated
8644d07c-979f-4ec6-928a-afe9229fb9f1	8644d07c-979f-4ec6-928a-afe9229fb9f1/38b11e1f-1db0-4733-bdf6-fb64664027d4.rna_seq.augmented_star_gene_counts.tsv	5bf06be05f9ee83789c5a223b423e1c5	4251863	validated
885098b3-2e01-4039-ad15-f3dda5c29dc6	885098b3-2e01-4039-ad15-f3dda5c29dc6/784a9c63-9b40-4f6c-8147-93d0ed523867.rna_seq.augmented_star_gene_counts.tsv	9c61aa012ed85d39e6491af55f3609e0	4248195	validated
88a16056-cc45-4fee-99e0-f7fc7e1971df	88a16056-cc45-4fee-99e0-f7fc7e1971df/fdadb011-0da3-458f-8b4e-d09e4c847a5b.rna_seq.augmented_star_gene_counts.tsv	5f17efd16c2d8fb8a331b940061f4150	4242172	validated
893122aa-117b-49a4-a81c-1229dde4d78a	893122aa-117b-49a4-a81c-1229dde4d78a/42cc31fb-3bc2-4d21-b821-2d05aca800e7.rna_seq.augmented_star_gene_counts.tsv	eb00b726d03006522e9388c80dfc3647	4254297	validated
895b7107-2c08-4106-b119-6fbb597392da	895b7107-2c08-4106-b119-6fbb597392da/be813beb-9b35-4063-9d61-9f49a7fd7706.rna_seq.augmented_star_gene_counts.tsv	537b7f3a4a4711993bda5cfc653c81a8	4244647	validated
89dfc6f3-9f78-4e03-a2e7-e9010c7814a2	89dfc6f3-9f78-4e03-a2e7-e9010c7814a2/b793fa3a-f197-409f-b630-2dcba3290cce.rna_seq.augmented_star_gene_counts.tsv	6aea7da29de349a7c11304d8aae5f6e1	4236606	validated
8e063797-856c-491a-b702-1a37ebf6b6a8	8e063797-856c-491a-b702-1a37ebf6b6a8/d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.augmented_star_gene_counts.tsv	4085f0ebab6af92dfd2e428d3e9a561f	4246716	validated
8e60d7c9-0fee-415f-b7bd-072f1bcd0fac	8e60d7c9-0fee-415f-b7bd-072f1bcd0fac/bf67d13e-231c-4cb7-8381-fb19c4fe90ed.rna_seq.augmented_star_gene_counts.tsv	7452c16f52c9c483eaa4fd677b9cde6a	4252779	validated
8f1fa5b0-7b8b-41ae-9ba4-9bce8776e5a8	8f1fa5b0-7b8b-41ae-9ba4-9bce8776e5a8/b1e1ae0d-4558-4d30-9b20-79aa40fa5a2a.rna_seq.augmented_star_gene_counts.tsv	bb04c490287f69a80e994bca7cb66f81	4255646	validated
908283cf-b948-4474-906e-bd07195d0805	908283cf-b948-4474-906e-bd07195d0805/412b96f4-4463-49ab-aee6-78b3859e7b70.rna_seq.augmented_star_gene_counts.tsv	9a0f4716d4f2fa3f65008d608eadcec9	4239046	validated
90e074a0-ca6d-4031-aa26-f79e5c662ba7	90e074a0-ca6d-4031-aa26-f79e5c662ba7/9c2ed2bb-8ee1-441e-9f3b-ffbb4def2673.rna_seq.augmented_star_gene_counts.tsv	7d8a6169736e3b7b3267fb439690ad40	4244631	validated
9218f3a6-1ae1-4898-8be4-2335a204aae7	9218f3a6-1ae1-4898-8be4-2335a204aae7/c5c93338-4046-4247-b5c2-ef133609797e.rna_seq.augmented_star_gene_counts.tsv	9b56fac0c8be3af4a86ce8d9ad861e1d	4246197	validated
92431faf-af89-4f25-be07-61ac770b9633	92431faf-af89-4f25-be07-61ac770b9633/f4bbad06-fb0c-4064-8a05-18b30a16207a.rna_seq.augmented_star_gene_counts.tsv	040c5da1036dfe1e15b149b892bd701e	4244431	validated
927604f9-a38e-4c3f-b50f-3e0db4daf5ec	927604f9-a38e-4c3f-b50f-3e0db4daf5ec/1be6a56c-a7b1-45e5-b96c-db20337073b8.rna_seq.augmented_star_gene_counts.tsv	7d19c73c6b27f520b337fe7489430584	4238401	validated
9415696a-44d9-477f-aba3-0a30ded48778	9415696a-44d9-477f-aba3-0a30ded48778/3c3c4741-8eda-46fe-8d36-2cd683f4a987.rna_seq.augmented_star_gene_counts.tsv	499716ba48c06fbb26cfac299f5d70c9	4252245	validated
94468afc-faea-4091-af0f-d2df8aec37da	94468afc-faea-4091-af0f-d2df8aec37da/0781a18f-ce2a-478f-945e-49b2b8d7d941.rna_seq.augmented_star_gene_counts.tsv	fc4f1c0325d8e087f8fc8f33384af8f6	4226514	validated
95775d9a-4f7f-47c9-806b-acea8e01d40e	95775d9a-4f7f-47c9-806b-acea8e01d40e/29789e2c-1555-46e0-8e17-8a252933d84d.rna_seq.augmented_star_gene_counts.tsv	60082fcead3ccc45be96022eb7dbbffa	4248671	validated
97dbbbc5-cd1a-4bb8-99c5-600870ccd35d	97dbbbc5-cd1a-4bb8-99c5-600870ccd35d/c23d56d0-f27a-48db-b10a-f572b50ef245.rna_seq.augmented_star_gene_counts.tsv	a236fcccc56a77b891c19571057311f0	4228066	validated
98ca3aa5-f509-4e55-a184-12e44c8c8464	98ca3aa5-f509-4e55-a184-12e44c8c8464/0361ec21-e83f-40a9-b825-d92487b1239a.rna_seq.augmented_star_gene_counts.tsv	caf5fc1d6cc9731f5e04867115d3036d	4245704	validated
99ce2ebd-7a50-4808-ba75-8626ad6d7cfd	99ce2ebd-7a50-4808-ba75-8626ad6d7cfd/8229679f-179d-42b8-a9e7-7d733fe9969e.rna_seq.augmented_star_gene_counts.tsv	bbcd65b357f8d24230213eb1337d5e29	4244017	validated
9cf6e387-2b87-4f53-bb5a-d545a78f21cd	9cf6e387-2b87-4f53-bb5a-d545a78f21cd/75f8fbbb-2015-47cb-94f1-eb88cdfaeae6.rna_seq.augmented_star_gene_counts.tsv	81369d8e17067867b8df99308f905a34	4249298	validated
9dcf3c95-cc67-4a83-a2c8-12cbce82b9c4	9dcf3c95-cc67-4a83-a2c8-12cbce82b9c4/4ab26a32-f816-4aee-9130-12a0b3604db0.rna_seq.augmented_star_gene_counts.tsv	0c7837a48f825ecfbd3368504a9a3f03	4238084	validated
a03952ab-2ac1-43a5-a438-1f022bcd0b16	a03952ab-2ac1-43a5-a438-1f022bcd0b16/3823e741-c29c-431e-9397-4d16a30ec473.rna_seq.augmented_star_gene_counts.tsv	fa42392a4e6c8e0bed3dfb01b3b7095c	4248312	validated
a260d9e5-d88e-44eb-8431-4266c1baf68a	a260d9e5-d88e-44eb-8431-4266c1baf68a/9c20991b-fb37-4984-8b57-2c1fa8112d1a.rna_seq.augmented_star_gene_counts.tsv	8439e7ee7f371c0c298f95689b26ea7c	4222815	validated
a3039f53-9e11-4b53-b65e-ea5e14914ef0	a3039f53-9e11-4b53-b65e-ea5e14914ef0/d667391d-a4f9-40b8-9758-4b9246f49dfc.rna_seq.augmented_star_gene_counts.tsv	b2f78034ae917434390f8a6f2b28789f	4244778	validated
a436c52a-e63f-4d61-bc60-eb497c196489	a436c52a-e63f-4d61-bc60-eb497c196489/ff0feb3e-6d14-4297-ac23-1eb397663ec3.rna_seq.augmented_star_gene_counts.tsv	59f90ab7ce023db5cdc2cebaf24022ee	4230062	validated
a4589532-53e0-4025-b8d3-e11e79e1fc9c	a4589532-53e0-4025-b8d3-e11e79e1fc9c/9de4575c-0d10-4548-8881-fd4a5a46a5ac.rna_seq.augmented_star_gene_counts.tsv	6c6982350d72062476a5320e4c47a4ea	4241609	validated
a542178a-a338-40d4-be52-b9a71af89b58	a542178a-a338-40d4-be52-b9a71af89b58/1a3e846b-4c7f-4aac-8c26-bb5e25f226ae.rna_seq.augmented_star_gene_counts.tsv	0d560213bf5206241e6e4bc3fceffbec	4231285	validated
a572e59c-096f-4054-bbb4-90f2e2461d99	a572e59c-096f-4054-bbb4-90f2e2461d99/b87ce383-9333-420c-9184-62d9d1eadabc.rna_seq.augmented_star_gene_counts.tsv	da3738eddb82eb38a8df763f803b84a3	4230981	validated
a83dac26-4fdb-4819-be18-a6e03641fb80	a83dac26-4fdb-4819-be18-a6e03641fb80/cf3fe851-479f-4d22-9daf-99b163d0ed06.rna_seq.augmented_star_gene_counts.tsv	3417276e95f973df4f39d80386376d81	4236219	validated
a8ab2eb8-9da3-494f-b740-dc3f4185acb2	a8ab2eb8-9da3-494f-b740-dc3f4185acb2/04026251-0cf6-4889-83b4-8a46881470b5.rna_seq.augmented_star_gene_counts.tsv	3809846bbd16f3718fb890b09c8df7d2	4246601	validated
a8fa9282-6695-477a-8202-73882cdfa8f7	a8fa9282-6695-477a-8202-73882cdfa8f7/77e4a7c3-f2cd-4b5e-8c18-bfa3ce91cf56.rna_seq.augmented_star_gene_counts.tsv	9f6066279c5b4ea21c6792af87bcecc1	4243328	validated
a9527be9-e865-4074-ae57-f3510e70c203	a9527be9-e865-4074-ae57-f3510e70c203/d6ca3b86-5a26-4467-b9a9-cb7fcc5a7316.rna_seq.augmented_star_gene_counts.tsv	9a6e10de5d3d52bfde6eea3ae5ab1dcf	4251099	validated
ac16e2b7-9566-4330-8e13-4b31b92410e4	ac16e2b7-9566-4330-8e13-4b31b92410e4/94367ad2-de29-4beb-8dab-f79174894cd2.rna_seq.augmented_star_gene_counts.tsv	c02d45b6d17832457718951be88472d7	4231779	validated
ac7c3a38-5d88-488e-86f7-1c72a26fe5ef	ac7c3a38-5d88-488e-86f7-1c72a26fe5ef/11ed8e05-8f30-460a-b502-01ae09504315.rna_seq.augmented_star_gene_counts.tsv	73ceea5c7a23d355b2dbff86e8f4acc1	4241467	validated
ad67e3a9-1751-4e6f-a962-2175f824f96d	ad67e3a9-1751-4e6f-a962-2175f824f96d/68503654-dd77-48f1-abab-aca55258dca4.rna_seq.augmented_star_gene_counts.tsv	79336625511450572cedc2d1ec133ddc	4240644	validated
ae2e0936-a225-491b-8361-3c20663768d9	ae2e0936-a225-491b-8361-3c20663768d9/a0707dab-b8bd-4a57-a890-69a3f4daacf6.rna_seq.augmented_star_gene_counts.tsv	ddf434fd48abb854f0ec908b03f42bf5	4232338	validated
b3d19aa0-af01-4998-b234-81f313b7a6f0	b3d19aa0-af01-4998-b234-81f313b7a6f0/8c22f448-940a-46f4-a192-f389d1931f0a.rna_seq.augmented_star_gene_counts.tsv	524cf1e39d6c131a3e1e419c0b07ba27	4258986	validated
b4835808-46fa-4b6c-a933-92acc9908319	b4835808-46fa-4b6c-a933-92acc9908319/22c90647-bf63-49e1-972a-0ff9000b674b.rna_seq.augmented_star_gene_counts.tsv	f2e86bb3e5d0175996da4a3b3e3b5a3a	4236211	validated
b4d6811f-cb5c-4ad9-8f13-5d58f0b6afd4	b4d6811f-cb5c-4ad9-8f13-5d58f0b6afd4/2df3cde4-5d53-4e2c-829a-e609f1d92a7b.rna_seq.augmented_star_gene_counts.tsv	b6d858215a436307187073a55903b116	4234228	validated
b5fc7f21-688b-4764-b0ce-c450ad902e06	b5fc7f21-688b-4764-b0ce-c450ad902e06/eb688a21-10b9-43c3-88d3-2e9a8d30b42b.rna_seq.augmented_star_gene_counts.tsv	f67b0282620ca2f3bf37a9671c8e1dfc	4239583	validated
bbd09e9b-84ba-458f-a595-b03069b843dd	bbd09e9b-84ba-458f-a595-b03069b843dd/2100a159-27a6-47f2-a2f2-58f5343e88b0.rna_seq.augmented_star_gene_counts.tsv	9e7c5927530a08b7b71f8c7999aa97cc	4241021	validated
bd86e2d9-6098-4f78-9e9b-f2f95367c739	bd86e2d9-6098-4f78-9e9b-f2f95367c739/952883cf-24c2-4ed7-bb96-3f736c15ae3d.rna_seq.augmented_star_gene_counts.tsv	4c2b78b92ef166e74622914cbcd491f6	4241309	validated
bdee019c-38ae-4686-84fe-2454ba4c70dc	bdee019c-38ae-4686-84fe-2454ba4c70dc/504f8320-62f8-4205-926a-a54d042d0e98.rna_seq.augmented_star_gene_counts.tsv	b8122d2be5c5e3ef65d042168d6696de	4252975	validated
be65c37e-7aa8-466d-a1fe-102e8e25e2e9	be65c37e-7aa8-466d-a1fe-102e8e25e2e9/35120b68-e618-46a1-9641-1e635f633372.rna_seq.augmented_star_gene_counts.tsv	2f90516d4092de6dd0ca87891b55a630	4251794	validated
c00ad8a9-ed1d-4289-aa62-3e64cb574205	c00ad8a9-ed1d-4289-aa62-3e64cb574205/b47b2efb-02e1-4729-95ad-de05fb551bc7.rna_seq.augmented_star_gene_counts.tsv	79772279474d170b900d28161aa9f2e3	4244649	validated
c0f6d246-c872-41a5-8135-2bdbdb1f924f	c0f6d246-c872-41a5-8135-2bdbdb1f924f/f9506da9-20a3-4124-a614-eb525787ea45.rna_seq.augmented_star_gene_counts.tsv	03161539d6622a38903b6e76b3ce92c0	4248329	validated
c1778b3c-5649-4e26-b937-fd00ffd58387	c1778b3c-5649-4e26-b937-fd00ffd58387/1dd10557-4e50-4af0-87c6-b4b3f6fa3a15.rna_seq.augmented_star_gene_counts.tsv	edd92db3d114181a930e57aa63790116	4257552	validated
c1ac2f8b-9ff2-47b9-a685-6cf10a7a925f	c1ac2f8b-9ff2-47b9-a685-6cf10a7a925f/4eee2055-ed1f-4958-b214-4cff055c87bd.rna_seq.augmented_star_gene_counts.tsv	a3db949ff4826833be315b8d0cde6aa7	4235339	validated
c2515ef2-5cfc-4cc2-9541-ae072616d361	c2515ef2-5cfc-4cc2-9541-ae072616d361/f8ff90c6-3554-4e19-ae56-18f30f51f9b5.rna_seq.augmented_star_gene_counts.tsv	d61084c7ec83790624ec22b272b5b8e7	4242493	validated
c3b9e954-9acd-481d-b6d1-86db1e62d037	c3b9e954-9acd-481d-b6d1-86db1e62d037/c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.augmented_star_gene_counts.tsv	cc3b27e01805c24b0161bf15802b7a07	4232411	validated
c3f4adee-86da-42fa-b37a-d48d66f89e09	c3f4adee-86da-42fa-b37a-d48d66f89e09/713df9b5-ea25-464c-b13e-fe8b61fe363d.rna_seq.augmented_star_gene_counts.tsv	f1804349e2b4fc7438bb780634a3d130	4238604	validated
c587bd27-778a-4729-b614-e0631bb3717b	c587bd27-778a-4729-b614-e0631bb3717b/f79d6a7e-eaaa-4382-a5ed-600cf8d45824.rna_seq.augmented_star_gene_counts.tsv	9a03c942a5797cc4cdd0a4e2442c324c	4241110	validated
c64a0adb-56a8-4966-9dd9-1acd789c1bb3	c64a0adb-56a8-4966-9dd9-1acd789c1bb3/c50adee7-f053-484e-8a2f-f66c94a14fd3.rna_seq.augmented_star_gene_counts.tsv	5f1ed50dda35f2969f8fc0ca54975bb0	4233670	validated
c6ec90b5-d323-4a55-b48a-c3acf38557ba	c6ec90b5-d323-4a55-b48a-c3acf38557ba/92e64d91-88d8-4b1f-ab56-b593748b9f19.rna_seq.augmented_star_gene_counts.tsv	0a4467b5482c0efa4c43c324840fcaa5	4245766	validated
c7646bc5-436b-4ad5-b5ae-894b2e843cda	c7646bc5-436b-4ad5-b5ae-894b2e843cda/158ab1d9-8925-4a05-95da-b2e0ca297474.rna_seq.augmented_star_gene_counts.tsv	1769f7a4f42471f1f9a8977bae600208	4246730	validated
c782b873-2727-4fe4-9c9a-741964290349	c782b873-2727-4fe4-9c9a-741964290349/444d0a78-82fe-4a80-9b41-d7daf98506ca.rna_seq.augmented_star_gene_counts.tsv	e564f42b8cb63345ea7009091490ccc1	4233204	validated
ccd3b6f5-b425-47fb-b48e-0e24a4d6a4b2	ccd3b6f5-b425-47fb-b48e-0e24a4d6a4b2/daff3e2d-69ea-4c1d-bbad-8f6cca9bdc1f.rna_seq.augmented_star_gene_counts.tsv	a25214a4187a5028f4885f96c6474997	4233249	validated
cd417f4e-c065-4e73-a7c7-955b2fe71add	cd417f4e-c065-4e73-a7c7-955b2fe71add/d05914c2-e76a-4050-b0bf-db3a08c1892e.rna_seq.augmented_star_gene_counts.tsv	cc8a463f93107abbe2534817211a310e	4255585	validated
d01e4cd5-3c52-4655-8b7c-ef6070d58090	d01e4cd5-3c52-4655-8b7c-ef6070d58090/d9666e09-51bb-49a4-b289-0e6b69636858.rna_seq.augmented_star_gene_counts.tsv	89cfebd9966eb96e7ee3d73f646248ee	4248482	validated
d141392c-757b-44f5-b531-0bcc136d8b17	d141392c-757b-44f5-b531-0bcc136d8b17/4937e136-52e6-4c33-9f53-36ce2a94c09e.rna_seq.augmented_star_gene_counts.tsv	456b4b9176a9e7c059fadc0253c06fc8	4244039	validated
d14d5953-f379-4adb-9a1b-028f91b1a9e6	d14d5953-f379-4adb-9a1b-028f91b1a9e6/c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8.rna_seq.augmented_star_gene_counts.tsv	63d95a6ce43a4ed768610970689903da	4232616	validated
d2a12641-a25f-4aab-99a4-433cf664ae73	d2a12641-a25f-4aab-99a4-433cf664ae73/934807ee-e303-43b7-938a-1721c6c31584.rna_seq.augmented_star_gene_counts.tsv	41d3a23344a68c93b51f4d8874638b7b	4231194	validated
d5586fdb-d796-4176-84e3-11a72124b41f	d5586fdb-d796-4176-84e3-11a72124b41f/f7efa9c4-e7e2-406a-98e5-596f787c810e.rna_seq.augmented_star_gene_counts.tsv	7d7ad27622e8e37390cbcc0da56358be	4247040	validated
d5d23d6a-c141-442f-ac4f-714e46b8d9ef	d5d23d6a-c141-442f-ac4f-714e46b8d9ef/9907c264-961c-46b4-94a8-bf7e234621d8.rna_seq.augmented_star_gene_counts.tsv	288124eac80aedcedec4c3e4f1eed620	4242190	validated
d67b8114-b70f-4e69-bae5-4f2f982c4b1b	d67b8114-b70f-4e69-bae5-4f2f982c4b1b/f337af94-788c-4de9-ab62-8627dc88695d.rna_seq.augmented_star_gene_counts.tsv	1baa59c3bd3ce3b964009b6567902324	4248343	validated
d80334e2-0ee0-432a-aa78-3d6ca1f017e5	d80334e2-0ee0-432a-aa78-3d6ca1f017e5/87e5aef9-f493-4e46-bb5b-7cd18d5e30fc.rna_seq.augmented_star_gene_counts.tsv	a8953b1982a4ccfd74f438be6a4c75f0	4245239	validated
d9126541-4eb3-48fc-88ed-2e0ecea0d9d4	d9126541-4eb3-48fc-88ed-2e0ecea0d9d4/1880f86a-77c8-4eac-a3e7-a62f5edad8fb.rna_seq.augmented_star_gene_counts.tsv	ceae647b7daf772b1c566ad9016ef4a1	4237467	validated
d923e06d-c747-419d-bd40-b05eb3e13edb	d923e06d-c747-419d-bd40-b05eb3e13edb/914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv	ea4cb40a8e1743cc113547737ba47b20	4257281	validated
dbe79158-b616-4c7b-94d7-5f127b3013ff	dbe79158-b616-4c7b-94d7-5f127b3013ff/2dc9eaca-6dfc-4e7f-a12b-1495986e1ad4.rna_seq.augmented_star_gene_counts.tsv	320f2de487f52ed4b81e13c456d35d35	4238991	validated
dc8b305a-6f43-410e-9ce6-96ac24827550	dc8b305a-6f43-410e-9ce6-96ac24827550/e7a1cdcf-ec99-44fd-a13b-604cf15b2bd4.rna_seq.augmented_star_gene_counts.tsv	2782044b79cefc40a317fa7060cce252	4247290	validated
dcac8f3c-d282-4ac9-9194-b1461966c795	dcac8f3c-d282-4ac9-9194-b1461966c795/a191b96c-cc06-4a58-990b-57ee27335d5c.rna_seq.augmented_star_gene_counts.tsv	fad16892a392e093a9d7ed67c9289714	4234995	validated
dcf2138e-b0f7-4b2e-b535-d463819f1b24	dcf2138e-b0f7-4b2e-b535-d463819f1b24/1d9d65b8-5af4-40e6-a01f-236f45cfecb4.rna_seq.augmented_star_gene_counts.tsv	70ba082eee454b4cab2fcc6dd30154af	4214268	validated
ddd1c3de-8266-4f56-a982-bcc20b868e90	ddd1c3de-8266-4f56-a982-bcc20b868e90/a33f7e32-cc76-476b-b35c-b03864b72cbb.rna_seq.augmented_star_gene_counts.tsv	95b25e2bde9bf25ece523f6805669eda	4217401	validated
ddeb1445-08ae-441c-9f2a-4647df1b4ed6	ddeb1445-08ae-441c-9f2a-4647df1b4ed6/5cc4350c-416e-4f2c-be73-12af68ad1ee4.rna_seq.augmented_star_gene_counts.tsv	d1e424120eee92e9a1cdb3e622567824	4253052	validated
de397789-9ff5-4cb0-be88-957477820714	de397789-9ff5-4cb0-be88-957477820714/e26295fd-369b-4cf0-98f3-939293cbe6e4.rna_seq.augmented_star_gene_counts.tsv	fd69dd33a057395e81ff6bfa94236f52	4240105	validated
debafec8-b9f4-45f3-aa4c-8e48e58e6a49	debafec8-b9f4-45f3-aa4c-8e48e58e6a49/4fb42c7e-2a7e-4641-ae7c-e92fd9c2be11.rna_seq.augmented_star_gene_counts.tsv	5a48963a6e09e86d24db6f0411689809	4249718	validated
e06eeb14-0ebf-453f-847b-b1ae63fe8194	e06eeb14-0ebf-453f-847b-b1ae63fe8194/c54b98cc-521e-4790-b67d-9dcc20af8c76.rna_seq.augmented_star_gene_counts.tsv	ba2208f6e7ae5d96dbecd85307d5c6c6	4249691	validated
e0b65eec-7c30-4607-9cae-c8e8463c80c5	e0b65eec-7c30-4607-9cae-c8e8463c80c5/e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv	5be8257cc3a195644cc174773f9dabb7	4234783	validated
e0cb738d-854a-4033-b370-79fa28d7cef8	e0cb738d-854a-4033-b370-79fa28d7cef8/69118aea-1784-49a0-9932-082f87fdec62.rna_seq.augmented_star_gene_counts.tsv	781336ea320238ebcae83529c8a76593	4249156	validated
e12f17ae-dc1f-4e91-93bd-b827ad276dde	e12f17ae-dc1f-4e91-93bd-b827ad276dde/a854c368-6e81-4ade-9ea9-afbee1c4c448.rna_seq.augmented_star_gene_counts.tsv	1132566aa28f06f65623f189d783bc7a	4239792	validated
e25bb12b-f88b-41c5-951e-a36d4b94008f	e25bb12b-f88b-41c5-951e-a36d4b94008f/73e13f2d-a557-47f2-85e2-7bb8e3a48ef9.rna_seq.augmented_star_gene_counts.tsv	ac839f4384c8bb3dd2dde630b1639742	4242276	validated
e2a43c17-8973-49bc-a1f3-30afa26ef5f1	e2a43c17-8973-49bc-a1f3-30afa26ef5f1/4ac28e68-1f0c-4e95-bdb3-4afc7dcfc34c.rna_seq.augmented_star_gene_counts.tsv	0f8f43e8d3fa45f91f5974b0277934f0	4250639	validated
e3569a42-412b-405d-a1ca-5c89b1ea36d0	e3569a42-412b-405d-a1ca-5c89b1ea36d0/f3c13192-fe4d-45c5-9d12-5294799bd7f8.rna_seq.augmented_star_gene_counts.tsv	19e7215287c8cfd2820ad66f3eff5fd8	4248356	validated
e3e56a3c-5a8b-419e-8904-194a2fdfa550	e3e56a3c-5a8b-419e-8904-194a2fdfa550/839aaefe-1755-4131-9b89-2610481a13c4.rna_seq.augmented_star_gene_counts.tsv	13494bddc415b476cc6dea3540bd8a83	4239261	validated
e4e099ea-7207-48b8-a578-d5e6d83054b0	e4e099ea-7207-48b8-a578-d5e6d83054b0/c7e61a1c-fad6-4fc1-ba1a-49189d4fc0f1.rna_seq.augmented_star_gene_counts.tsv	f4aa54814bcbd08b886937086deee166	4241870	validated
e52108ad-c4ab-4ab4-8636-caaeaae7ea62	e52108ad-c4ab-4ab4-8636-caaeaae7ea62/b02ec16a-9dff-4b98-9960-73175454082a.rna_seq.augmented_star_gene_counts.tsv	732a88518c8eaec42223c285ede58a95	4239372	validated
e59d6b6e-1a01-4f3f-b298-06f2c6c7b111	e59d6b6e-1a01-4f3f-b298-06f2c6c7b111/f6ec2075-052d-4677-8423-378ae45593ba.rna_seq.augmented_star_gene_counts.tsv	40d3409b401a93d1a693f82c6b81d56b	4244226	validated
